STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,MEASURE_PRINCIPLE,Principe de mesure,ACCOUNTING_ENTRY,Ecriture comptable,TYPE_ENTITY,Type d'entité,FDI_COMP,Composant de l'IDE,SECTOR,Secteur institutionnel,COUNTERPART_AREA,Zone de contrepartie,LEVEL_COUNTERPART,Niveau de contrepartie,ACTIVITY,Activité économique,FREQ,Fréquence de l'observation,FDI_COLLECTION_ID,Identifiant de collecte des IDE,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur de l'observation,OBS_STATUS,Statut de l'observation,UNIT_MULT,Multiplicateur d'unité,CONF_STATUS,Statut de confidentialité,CURRENCY,Monnaie,DECIMALS,Décimales
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,ITA,Italie,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2023,,2493.227725,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,ITA,Italie,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2016,,13323.77308,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,JPN,Japon,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2023,,36188.04058,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,JPN,Japon,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2020,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,JPN,Japon,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2021,,1211.833705,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,JPN,Japon,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2022,,1633.945222,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,FIN,Finlande,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2021,,10281.45695,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,FRA,France,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2017,,33431.96934,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,FRA,France,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2020,,2067.691982,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,FRA,France,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2021,,1979.226484,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,CAN,Canada,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2022,,2476.784205,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,CAN,Canada,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2023,,2611.037575,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,CAN,Canada,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2022,,53041.28452,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,CAN,Canada,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2023,,42813.25431,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,CAN,Canada,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2016,,31001.12435,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,CAN,Canada,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2017,,37274.39502,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,CAN,Canada,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2018,,41885.16939,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,FRA,France,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2018,,40914.05266,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2016,,11021.3,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2017,,12173.1,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2018,,13529.7,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2016,,578.1,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2017,,341.4,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2018,,421.1,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2019,,379.8,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2020,,352.9,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2021,,181.7,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2022,,149.6,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2023,,347.3,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,KOR,Corée,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2016,,11599.4,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2016,,1139.002543,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2020,,1114.529915,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2021,,2070.719016,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2022,,2076.979703,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2023,,2676.254325,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2017,,1327.922444,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2018,,1793.933672,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2019,,1569.461547,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2020,,1070.08547,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4S_F5,Revenus d'IDI - revenus de participations,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2021,,2022.232734,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2016,,1189.870618,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2017,,1385.413144,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2018,,1825.799599,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_AGGR_SUMM(1.0),"Principaux agrégats d'IDE, BMD4",I,LVA,Lettonie,T_D4P_F,Revenus d'IDI - total,USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,_Z,Non applicable,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,AGGR,Agrégats d'IDE trimestriels - BMD4,2019,,1601.925445,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
